entry_id,posting_date,item_id,location_id,entry_type,quantity
ILE00022535,2025-02-01,ITEM0011,LOC005,Sales Shipment,-49
ILE00022536,2025-02-01,ITEM0011,LOC005,Adjustment,-2
ILE00022537,2025-02-01,ITEM0012,LOC005,Purchase Receipt,69
ILE00022538,2025-02-01,ITEM0012,LOC005,Sales Shipment,-52
ILE00022539,2025-02-01,ITEM0013,LOC005,Purchase Receipt,52
ILE00022540,2025-02-01,ITEM0013,LOC005,Sales Shipment,-27
ILE00022541,2025-02-01,ITEM0014,LOC005,Purchase Receipt,55
ILE00022542,2025-02-01,ITEM0014,LOC005,Sales Shipment,-77
ILE00022543,2025-02-01,ITEM0015,LOC005,Purchase Receipt,92
ILE00022544,2025-02-01,ITEM0015,LOC005,Sales Shipment,-62
ILE00022545,2025-02-01,ITEM0016,LOC005,Purchase Receipt,61
ILE00022546,2025-02-01,ITEM0016,LOC005,Sales Shipment,-39
ILE00022547,2025-02-01,ITEM0016,LOC005,Adjustment,-3
ILE00022548,2025-02-01,ITEM0017,LOC005,Purchase Receipt,103
ILE00022549,2025-02-01,ITEM0017,LOC005,Sales Shipment,-64
ILE00022550,2025-02-01,ITEM0017,LOC005,Adjustment,3
ILE00022551,2025-02-01,ITEM0018,LOC005,Purchase Receipt,83
ILE00022552,2025-02-01,ITEM0018,LOC005,Sales Shipment,-52
ILE00022553,2025-02-01,ITEM0018,LOC005,Adjustment,1
ILE00022554,2025-02-01,ITEM0019,LOC005,Purchase Receipt,91
ILE00022555,2025-02-01,ITEM0019,LOC005,Sales Shipment,-16
ILE00022556,2025-02-01,ITEM0019,LOC005,Adjustment,-3
ILE00022557,2025-02-01,ITEM0020,LOC005,Purchase Receipt,72
ILE00022558,2025-02-01,ITEM0020,LOC005,Sales Shipment,-62
ILE00022559,2025-02-01,ITEM0020,LOC005,Adjustment,-3
ILE00022560,2025-02-01,ITEM0021,LOC005,Purchase Receipt,76
ILE00022561,2025-02-01,ITEM0021,LOC005,Sales Shipment,-39
ILE00022562,2025-02-01,ITEM0022,LOC005,Purchase Receipt,100
ILE00022563,2025-02-01,ITEM0022,LOC005,Sales Shipment,-48
ILE00022564,2025-02-01,ITEM0022,LOC005,Adjustment,2
ILE00022565,2025-02-01,ITEM0023,LOC005,Purchase Receipt,71
ILE00022566,2025-02-01,ITEM0023,LOC005,Sales Shipment,-77
ILE00022567,2025-02-01,ITEM0023,LOC005,Adjustment,-3
ILE00022568,2025-02-01,ITEM0024,LOC005,Purchase Receipt,62
ILE00022569,2025-02-01,ITEM0024,LOC005,Sales Shipment,-78
ILE00022570,2025-02-01,ITEM0024,LOC005,Adjustment,3
ILE00022571,2025-02-01,ITEM0025,LOC005,Purchase Receipt,72
ILE00022572,2025-02-01,ITEM0025,LOC005,Sales Shipment,-57
ILE00022573,2025-02-01,ITEM0025,LOC005,Adjustment,-3
ILE00022574,2025-02-01,ITEM0026,LOC005,Purchase Receipt,68
ILE00022575,2025-02-01,ITEM0026,LOC005,Sales Shipment,-41
ILE00022576,2025-02-01,ITEM0027,LOC005,Purchase Receipt,66
ILE00022577,2025-02-01,ITEM0027,LOC005,Sales Shipment,-47
ILE00022578,2025-02-01,ITEM0027,LOC005,Adjustment,-1
ILE00022579,2025-02-01,ITEM0028,LOC005,Purchase Receipt,83
ILE00022580,2025-02-01,ITEM0028,LOC005,Sales Shipment,-55
ILE00022581,2025-02-01,ITEM0028,LOC005,Adjustment,-1
ILE00022582,2025-02-01,ITEM0029,LOC005,Purchase Receipt,47
ILE00022583,2025-02-01,ITEM0029,LOC005,Sales Shipment,-46
ILE00022584,2025-02-01,ITEM0029,LOC005,Adjustment,1
ILE00022585,2025-02-01,ITEM0030,LOC005,Purchase Receipt,73
ILE00022586,2025-02-01,ITEM0030,LOC005,Sales Shipment,-34
ILE00022587,2025-02-01,ITEM0030,LOC005,Adjustment,-2
ILE00022588,2025-02-01,ITEM0031,LOC005,Purchase Receipt,60
ILE00022589,2025-02-01,ITEM0031,LOC005,Sales Shipment,-51
ILE00022590,2025-02-01,ITEM0031,LOC005,Adjustment,-1
ILE00022591,2025-02-01,ITEM0032,LOC005,Purchase Receipt,35
ILE00022592,2025-02-01,ITEM0032,LOC005,Sales Shipment,-57
ILE00022593,2025-02-01,ITEM0032,LOC005,Adjustment,2
ILE00022594,2025-02-01,ITEM0033,LOC005,Purchase Receipt,61
ILE00022595,2025-02-01,ITEM0033,LOC005,Sales Shipment,-45
ILE00022596,2025-02-01,ITEM0034,LOC005,Purchase Receipt,54
ILE00022597,2025-02-01,ITEM0034,LOC005,Sales Shipment,-60
ILE00022598,2025-02-01,ITEM0034,LOC005,Adjustment,-3
ILE00022599,2025-02-01,ITEM0035,LOC005,Purchase Receipt,98
ILE00022600,2025-02-01,ITEM0035,LOC005,Sales Shipment,-37
ILE00022601,2025-02-01,ITEM0035,LOC005,Adjustment,1
ILE00022602,2025-02-01,ITEM0036,LOC005,Purchase Receipt,68
ILE00022603,2025-02-01,ITEM0036,LOC005,Sales Shipment,-24
ILE00022604,2025-02-01,ITEM0036,LOC005,Adjustment,3
ILE00022605,2025-02-01,ITEM0037,LOC005,Purchase Receipt,55
ILE00022606,2025-02-01,ITEM0037,LOC005,Sales Shipment,-40
ILE00022607,2025-02-01,ITEM0037,LOC005,Adjustment,-3
ILE00022608,2025-02-01,ITEM0038,LOC005,Purchase Receipt,76
ILE00022609,2025-02-01,ITEM0038,LOC005,Sales Shipment,-60
ILE00022610,2025-02-01,ITEM0038,LOC005,Adjustment,-3
ILE00022611,2025-02-01,ITEM0039,LOC005,Purchase Receipt,55
ILE00022612,2025-02-01,ITEM0039,LOC005,Sales Shipment,-41
ILE00022613,2025-02-01,ITEM0040,LOC005,Purchase Receipt,90
ILE00022614,2025-02-01,ITEM0040,LOC005,Sales Shipment,-35
ILE00022615,2025-02-01,ITEM0040,LOC005,Adjustment,-3
ILE00022616,2025-02-01,ITEM0041,LOC005,Purchase Receipt,49
ILE00022617,2025-02-01,ITEM0041,LOC005,Sales Shipment,-95
ILE00022618,2025-02-01,ITEM0041,LOC005,Adjustment,3
ILE00022619,2025-02-01,ITEM0042,LOC005,Purchase Receipt,89
ILE00022620,2025-02-01,ITEM0042,LOC005,Sales Shipment,-38
ILE00022621,2025-02-01,ITEM0043,LOC005,Purchase Receipt,55
ILE00022622,2025-02-01,ITEM0043,LOC005,Sales Shipment,-60
ILE00022623,2025-02-01,ITEM0043,LOC005,Adjustment,-2
ILE00022624,2025-02-01,ITEM0044,LOC005,Purchase Receipt,64
ILE00022625,2025-02-01,ITEM0044,LOC005,Sales Shipment,-29
ILE00022626,2025-02-01,ITEM0044,LOC005,Adjustment,-1
ILE00022627,2025-02-01,ITEM0045,LOC005,Purchase Receipt,72
ILE00022628,2025-02-01,ITEM0045,LOC005,Sales Shipment,-37
ILE00022629,2025-02-01,ITEM0045,LOC005,Adjustment,-1
ILE00022630,2025-02-01,ITEM0046,LOC005,Purchase Receipt,79
ILE00022631,2025-02-01,ITEM0046,LOC005,Sales Shipment,-60
ILE00022632,2025-02-01,ITEM0047,LOC005,Purchase Receipt,90
ILE00022633,2025-02-01,ITEM0047,LOC005,Sales Shipment,-54
ILE00022634,2025-02-01,ITEM0048,LOC005,Purchase Receipt,78
ILE00022635,2025-02-01,ITEM0048,LOC005,Sales Shipment,-62
ILE00022636,2025-02-01,ITEM0048,LOC005,Adjustment,-1
ILE00022637,2025-02-01,ITEM0049,LOC005,Purchase Receipt,62
ILE00022638,2025-02-01,ITEM0049,LOC005,Sales Shipment,-47
ILE00022639,2025-02-01,ITEM0050,LOC005,Purchase Receipt,84
ILE00022640,2025-02-01,ITEM0050,LOC005,Sales Shipment,-52
ILE00022641,2025-02-01,ITEM0050,LOC005,Adjustment,-3
ILE00022642,2025-02-01,ITEM0051,LOC005,Purchase Receipt,86
ILE00022643,2025-02-01,ITEM0051,LOC005,Sales Shipment,-48
ILE00022644,2025-02-01,ITEM0051,LOC005,Adjustment,1
ILE00022645,2025-02-01,ITEM0052,LOC005,Purchase Receipt,68
ILE00022646,2025-02-01,ITEM0052,LOC005,Sales Shipment,-27
ILE00022647,2025-02-01,ITEM0052,LOC005,Adjustment,2
ILE00022648,2025-02-01,ITEM0053,LOC005,Purchase Receipt,66
ILE00022649,2025-02-01,ITEM0053,LOC005,Sales Shipment,-80
ILE00022650,2025-02-01,ITEM0054,LOC005,Purchase Receipt,83
ILE00022651,2025-02-01,ITEM0054,LOC005,Sales Shipment,-52
ILE00022652,2025-02-01,ITEM0054,LOC005,Adjustment,-1
ILE00022653,2025-02-01,ITEM0055,LOC005,Purchase Receipt,39
ILE00022654,2025-02-01,ITEM0055,LOC005,Sales Shipment,-58
ILE00022655,2025-02-01,ITEM0055,LOC005,Adjustment,2
ILE00022656,2025-02-01,ITEM0056,LOC005,Purchase Receipt,74
ILE00022657,2025-02-01,ITEM0056,LOC005,Sales Shipment,-38
ILE00022658,2025-02-01,ITEM0057,LOC005,Purchase Receipt,83
ILE00022659,2025-02-01,ITEM0057,LOC005,Sales Shipment,-56
ILE00022660,2025-02-01,ITEM0057,LOC005,Adjustment,3
ILE00022661,2025-02-01,ITEM0058,LOC005,Purchase Receipt,85
ILE00022662,2025-02-01,ITEM0058,LOC005,Sales Shipment,-39
ILE00022663,2025-02-01,ITEM0058,LOC005,Adjustment,2
ILE00022664,2025-02-01,ITEM0059,LOC005,Purchase Receipt,82
ILE00022665,2025-02-01,ITEM0059,LOC005,Sales Shipment,-51
ILE00022666,2025-02-01,ITEM0060,LOC005,Purchase Receipt,72
ILE00022667,2025-02-01,ITEM0060,LOC005,Sales Shipment,-62
ILE00022668,2025-02-01,ITEM0060,LOC005,Adjustment,-1
ILE00022669,2025-02-01,ITEM0061,LOC005,Purchase Receipt,52
ILE00022670,2025-02-01,ITEM0061,LOC005,Sales Shipment,-45
ILE00022671,2025-02-01,ITEM0062,LOC005,Purchase Receipt,52
ILE00022672,2025-02-01,ITEM0062,LOC005,Sales Shipment,-19
ILE00022673,2025-02-01,ITEM0063,LOC005,Purchase Receipt,44
ILE00022674,2025-02-01,ITEM0063,LOC005,Sales Shipment,-51
ILE00022675,2025-02-01,ITEM0063,LOC005,Adjustment,-3
ILE00022676,2025-02-01,ITEM0064,LOC005,Purchase Receipt,86
ILE00022677,2025-02-01,ITEM0064,LOC005,Sales Shipment,-59
ILE00022678,2025-02-01,ITEM0065,LOC005,Purchase Receipt,88
ILE00022679,2025-02-01,ITEM0065,LOC005,Sales Shipment,-54
ILE00022680,2025-02-01,ITEM0066,LOC005,Purchase Receipt,60
ILE00022681,2025-02-01,ITEM0066,LOC005,Sales Shipment,-35
ILE00022682,2025-02-01,ITEM0066,LOC005,Adjustment,3
ILE00022683,2025-02-01,ITEM0067,LOC005,Purchase Receipt,25
ILE00022684,2025-02-01,ITEM0067,LOC005,Sales Shipment,-83
ILE00022685,2025-02-01,ITEM0067,LOC005,Adjustment,-2
ILE00022686,2025-02-01,ITEM0068,LOC005,Purchase Receipt,57
ILE00022687,2025-02-01,ITEM0068,LOC005,Sales Shipment,-42
ILE00022688,2025-02-01,ITEM0069,LOC005,Purchase Receipt,86
ILE00022689,2025-02-01,ITEM0069,LOC005,Sales Shipment,-67
ILE00022690,2025-02-01,ITEM0069,LOC005,Adjustment,2
ILE00022691,2025-02-01,ITEM0070,LOC005,Purchase Receipt,81
ILE00022692,2025-02-01,ITEM0070,LOC005,Sales Shipment,-49
ILE00022693,2025-02-01,ITEM0070,LOC005,Adjustment,-2
ILE00022694,2025-02-01,ITEM0071,LOC005,Purchase Receipt,80
ILE00022695,2025-02-01,ITEM0071,LOC005,Sales Shipment,-32
ILE00022696,2025-02-01,ITEM0072,LOC005,Purchase Receipt,72
ILE00022697,2025-02-01,ITEM0072,LOC005,Sales Shipment,-28
ILE00022698,2025-02-01,ITEM0073,LOC005,Purchase Receipt,74
ILE00022699,2025-02-01,ITEM0073,LOC005,Sales Shipment,-23
ILE00022700,2025-02-01,ITEM0073,LOC005,Adjustment,3
ILE00022701,2025-02-01,ITEM0074,LOC005,Purchase Receipt,56
ILE00022702,2025-02-01,ITEM0074,LOC005,Sales Shipment,-34
ILE00022703,2025-02-01,ITEM0074,LOC005,Adjustment,2
ILE00022704,2025-02-01,ITEM0075,LOC005,Purchase Receipt,85
ILE00022705,2025-02-01,ITEM0075,LOC005,Sales Shipment,-59
ILE00022706,2025-02-01,ITEM0075,LOC005,Adjustment,-2
ILE00022707,2025-02-01,ITEM0076,LOC005,Purchase Receipt,65
ILE00022708,2025-02-01,ITEM0076,LOC005,Sales Shipment,-33
ILE00022709,2025-02-01,ITEM0076,LOC005,Adjustment,2
ILE00022710,2025-02-01,ITEM0077,LOC005,Purchase Receipt,103
ILE00022711,2025-02-01,ITEM0077,LOC005,Sales Shipment,-26
ILE00022712,2025-02-01,ITEM0078,LOC005,Purchase Receipt,55
ILE00022713,2025-02-01,ITEM0078,LOC005,Sales Shipment,-26
ILE00022714,2025-02-01,ITEM0079,LOC005,Purchase Receipt,59
ILE00022715,2025-02-01,ITEM0079,LOC005,Sales Shipment,-44
ILE00022716,2025-02-01,ITEM0079,LOC005,Adjustment,1
ILE00022717,2025-02-01,ITEM0080,LOC005,Purchase Receipt,70
ILE00022718,2025-02-01,ITEM0080,LOC005,Sales Shipment,-35
ILE00022719,2025-02-01,ITEM0081,LOC005,Purchase Receipt,65
ILE00022720,2025-02-01,ITEM0081,LOC005,Sales Shipment,-57
ILE00022721,2025-02-01,ITEM0081,LOC005,Adjustment,1
ILE00022722,2025-02-01,ITEM0082,LOC005,Purchase Receipt,61
ILE00022723,2025-02-01,ITEM0082,LOC005,Sales Shipment,-39
ILE00022724,2025-02-01,ITEM0083,LOC005,Purchase Receipt,44
ILE00022725,2025-02-01,ITEM0083,LOC005,Sales Shipment,-56
ILE00022726,2025-02-01,ITEM0084,LOC005,Purchase Receipt,63
ILE00022727,2025-02-01,ITEM0084,LOC005,Sales Shipment,-47
ILE00022728,2025-02-01,ITEM0084,LOC005,Adjustment,-3
ILE00022729,2025-02-01,ITEM0085,LOC005,Purchase Receipt,72
ILE00022730,2025-02-01,ITEM0085,LOC005,Sales Shipment,-52
ILE00022731,2025-02-01,ITEM0085,LOC005,Adjustment,-3
ILE00022732,2025-02-01,ITEM0086,LOC005,Purchase Receipt,69
ILE00022733,2025-02-01,ITEM0086,LOC005,Sales Shipment,-57
ILE00022734,2025-02-01,ITEM0087,LOC005,Purchase Receipt,60
ILE00022735,2025-02-01,ITEM0087,LOC005,Sales Shipment,-44
ILE00022736,2025-02-01,ITEM0088,LOC005,Purchase Receipt,69
ILE00022737,2025-02-01,ITEM0088,LOC005,Sales Shipment,-66
ILE00022738,2025-02-01,ITEM0088,LOC005,Adjustment,1
ILE00022739,2025-02-01,ITEM0089,LOC005,Purchase Receipt,62
ILE00022740,2025-02-01,ITEM0089,LOC005,Sales Shipment,-37
ILE00022741,2025-02-01,ITEM0090,LOC005,Purchase Receipt,41
ILE00022742,2025-02-01,ITEM0090,LOC005,Sales Shipment,-62
ILE00022743,2025-02-01,ITEM0090,LOC005,Adjustment,-2
ILE00022744,2025-02-01,ITEM0091,LOC005,Purchase Receipt,58
ILE00022745,2025-02-01,ITEM0091,LOC005,Sales Shipment,-56
ILE00022746,2025-02-01,ITEM0091,LOC005,Adjustment,3
ILE00022747,2025-02-01,ITEM0092,LOC005,Purchase Receipt,77
ILE00022748,2025-02-01,ITEM0092,LOC005,Sales Shipment,-55
ILE00022749,2025-02-01,ITEM0092,LOC005,Adjustment,-3
ILE00022750,2025-02-01,ITEM0093,LOC005,Purchase Receipt,46
ILE00022751,2025-02-01,ITEM0093,LOC005,Sales Shipment,-70
ILE00022752,2025-02-01,ITEM0094,LOC005,Purchase Receipt,89
ILE00022753,2025-02-01,ITEM0094,LOC005,Sales Shipment,-73
ILE00022754,2025-02-01,ITEM0094,LOC005,Adjustment,-1
ILE00022755,2025-02-01,ITEM0095,LOC005,Purchase Receipt,60
ILE00022756,2025-02-01,ITEM0095,LOC005,Sales Shipment,-36
ILE00022757,2025-02-01,ITEM0095,LOC005,Adjustment,-3
ILE00022758,2025-02-01,ITEM0096,LOC005,Purchase Receipt,86
ILE00022759,2025-02-01,ITEM0096,LOC005,Sales Shipment,-46
ILE00022760,2025-02-01,ITEM0096,LOC005,Adjustment,-2
ILE00022761,2025-02-01,ITEM0097,LOC005,Purchase Receipt,63
ILE00022762,2025-02-01,ITEM0097,LOC005,Sales Shipment,-56
ILE00022763,2025-02-01,ITEM0097,LOC005,Adjustment,-2
ILE00022764,2025-02-01,ITEM0098,LOC005,Purchase Receipt,106
ILE00022765,2025-02-01,ITEM0098,LOC005,Sales Shipment,-65
ILE00022766,2025-02-01,ITEM0098,LOC005,Adjustment,1
ILE00022767,2025-02-01,ITEM0099,LOC005,Purchase Receipt,72
ILE00022768,2025-02-01,ITEM0099,LOC005,Sales Shipment,-55
ILE00022769,2025-02-01,ITEM0099,LOC005,Adjustment,-2
ILE00022770,2025-02-01,ITEM0100,LOC005,Purchase Receipt,47
ILE00022771,2025-02-01,ITEM0100,LOC005,Sales Shipment,-61
ILE00022772,2025-02-01,ITEM0001,LOC006,Purchase Receipt,60
ILE00022773,2025-02-01,ITEM0001,LOC006,Sales Shipment,-36
ILE00022774,2025-02-01,ITEM0002,LOC006,Purchase Receipt,57
ILE00022775,2025-02-01,ITEM0002,LOC006,Sales Shipment,-60
ILE00022776,2025-02-01,ITEM0003,LOC006,Purchase Receipt,78
ILE00022777,2025-02-01,ITEM0003,LOC006,Sales Shipment,-60
ILE00022778,2025-02-01,ITEM0003,LOC006,Adjustment,-2
ILE00022779,2025-02-01,ITEM0004,LOC006,Purchase Receipt,86
ILE00022780,2025-02-01,ITEM0004,LOC006,Sales Shipment,-31
ILE00022781,2025-02-01,ITEM0004,LOC006,Adjustment,-3
ILE00022782,2025-02-01,ITEM0005,LOC006,Purchase Receipt,99
ILE00022783,2025-02-01,ITEM0005,LOC006,Sales Shipment,-40
ILE00022784,2025-02-01,ITEM0005,LOC006,Adjustment,3
ILE00022785,2025-02-01,ITEM0006,LOC006,Purchase Receipt,63
ILE00022786,2025-02-01,ITEM0006,LOC006,Sales Shipment,-56
ILE00022787,2025-02-01,ITEM0007,LOC006,Purchase Receipt,95
ILE00022788,2025-02-01,ITEM0007,LOC006,Sales Shipment,-61
ILE00022789,2025-02-01,ITEM0008,LOC006,Purchase Receipt,91
ILE00022790,2025-02-01,ITEM0008,LOC006,Sales Shipment,-38
ILE00022791,2025-02-01,ITEM0008,LOC006,Adjustment,1
ILE00022792,2025-02-01,ITEM0009,LOC006,Purchase Receipt,73
ILE00022793,2025-02-01,ITEM0009,LOC006,Sales Shipment,-32
ILE00022794,2025-02-01,ITEM0009,LOC006,Adjustment,-2
ILE00022795,2025-02-01,ITEM0010,LOC006,Purchase Receipt,82
ILE00022796,2025-02-01,ITEM0010,LOC006,Sales Shipment,-57
ILE00022797,2025-02-01,ITEM0010,LOC006,Adjustment,-3
ILE00022798,2025-02-01,ITEM0011,LOC006,Purchase Receipt,77
ILE00022799,2025-02-01,ITEM0011,LOC006,Sales Shipment,-52
ILE00022800,2025-02-01,ITEM0011,LOC006,Adjustment,2
ILE00022801,2025-02-01,ITEM0012,LOC006,Purchase Receipt,53
ILE00022802,2025-02-01,ITEM0012,LOC006,Sales Shipment,-53
ILE00022803,2025-02-01,ITEM0012,LOC006,Adjustment,1
ILE00022804,2025-02-01,ITEM0013,LOC006,Purchase Receipt,76
ILE00022805,2025-02-01,ITEM0013,LOC006,Sales Shipment,-62
ILE00022806,2025-02-01,ITEM0014,LOC006,Purchase Receipt,79
ILE00022807,2025-02-01,ITEM0014,LOC006,Sales Shipment,-35
ILE00022808,2025-02-01,ITEM0014,LOC006,Adjustment,-1
ILE00022809,2025-02-01,ITEM0015,LOC006,Purchase Receipt,51
ILE00022810,2025-02-01,ITEM0015,LOC006,Sales Shipment,-41
ILE00022811,2025-02-01,ITEM0015,LOC006,Adjustment,-3
ILE00022812,2025-02-01,ITEM0016,LOC006,Purchase Receipt,74
ILE00022813,2025-02-01,ITEM0016,LOC006,Sales Shipment,-49
ILE00022814,2025-02-01,ITEM0016,LOC006,Adjustment,2
ILE00022815,2025-02-01,ITEM0017,LOC006,Purchase Receipt,61
ILE00022816,2025-02-01,ITEM0017,LOC006,Sales Shipment,-54
ILE00022817,2025-02-01,ITEM0017,LOC006,Adjustment,3
ILE00022818,2025-02-01,ITEM0018,LOC006,Purchase Receipt,83
ILE00022819,2025-02-01,ITEM0018,LOC006,Sales Shipment,-40
ILE00022820,2025-02-01,ITEM0018,LOC006,Adjustment,-2
ILE00022821,2025-02-01,ITEM0019,LOC006,Purchase Receipt,88
ILE00022822,2025-02-01,ITEM0019,LOC006,Sales Shipment,-62
ILE00022823,2025-02-01,ITEM0019,LOC006,Adjustment,-3
ILE00022824,2025-02-01,ITEM0020,LOC006,Purchase Receipt,71
ILE00022825,2025-02-01,ITEM0020,LOC006,Sales Shipment,-30
ILE00022826,2025-02-01,ITEM0020,LOC006,Adjustment,1
ILE00022827,2025-02-01,ITEM0021,LOC006,Purchase Receipt,94
ILE00022828,2025-02-01,ITEM0021,LOC006,Sales Shipment,-28
ILE00022829,2025-02-01,ITEM0021,LOC006,Adjustment,-3
ILE00022830,2025-02-01,ITEM0022,LOC006,Purchase Receipt,83
ILE00022831,2025-02-01,ITEM0022,LOC006,Sales Shipment,-34
ILE00022832,2025-02-01,ITEM0023,LOC006,Purchase Receipt,76
ILE00022833,2025-02-01,ITEM0023,LOC006,Sales Shipment,-53
ILE00022834,2025-02-01,ITEM0023,LOC006,Adjustment,2
ILE00022835,2025-02-01,ITEM0024,LOC006,Purchase Receipt,48
ILE00022836,2025-02-01,ITEM0024,LOC006,Sales Shipment,-37
ILE00022837,2025-02-01,ITEM0024,LOC006,Adjustment,-3
ILE00022838,2025-02-01,ITEM0025,LOC006,Purchase Receipt,47
ILE00022839,2025-02-01,ITEM0025,LOC006,Sales Shipment,-64
ILE00022840,2025-02-01,ITEM0026,LOC006,Purchase Receipt,87
ILE00022841,2025-02-01,ITEM0026,LOC006,Sales Shipment,-34
ILE00022842,2025-02-01,ITEM0026,LOC006,Adjustment,3
ILE00022843,2025-02-01,ITEM0027,LOC006,Purchase Receipt,86
ILE00022844,2025-02-01,ITEM0027,LOC006,Sales Shipment,-77
ILE00022845,2025-02-01,ITEM0028,LOC006,Purchase Receipt,73
ILE00022846,2025-02-01,ITEM0028,LOC006,Sales Shipment,-64
ILE00022847,2025-02-01,ITEM0028,LOC006,Adjustment,2
ILE00022848,2025-02-01,ITEM0029,LOC006,Purchase Receipt,96
ILE00022849,2025-02-01,ITEM0029,LOC006,Sales Shipment,-40
ILE00022850,2025-02-01,ITEM0030,LOC006,Purchase Receipt,101
ILE00022851,2025-02-01,ITEM0030,LOC006,Sales Shipment,-51
ILE00022852,2025-02-01,ITEM0030,LOC006,Adjustment,-1
ILE00022853,2025-02-01,ITEM0031,LOC006,Purchase Receipt,85
ILE00022854,2025-02-01,ITEM0031,LOC006,Sales Shipment,-18
ILE00022855,2025-02-01,ITEM0031,LOC006,Adjustment,3
ILE00022856,2025-02-01,ITEM0032,LOC006,Purchase Receipt,67
ILE00022857,2025-02-01,ITEM0032,LOC006,Sales Shipment,-53
ILE00022858,2025-02-01,ITEM0032,LOC006,Adjustment,-1
ILE00022859,2025-02-01,ITEM0033,LOC006,Purchase Receipt,69
ILE00022860,2025-02-01,ITEM0033,LOC006,Sales Shipment,-49
ILE00022861,2025-02-01,ITEM0033,LOC006,Adjustment,2
ILE00022862,2025-02-01,ITEM0034,LOC006,Purchase Receipt,74
ILE00022863,2025-02-01,ITEM0034,LOC006,Sales Shipment,-55
ILE00022864,2025-02-01,ITEM0034,LOC006,Adjustment,3
ILE00022865,2025-02-01,ITEM0035,LOC006,Purchase Receipt,26
ILE00022866,2025-02-01,ITEM0035,LOC006,Sales Shipment,-54
ILE00022867,2025-02-01,ITEM0036,LOC006,Purchase Receipt,59
ILE00022868,2025-02-01,ITEM0036,LOC006,Sales Shipment,-51
ILE00022869,2025-02-01,ITEM0036,LOC006,Adjustment,-2
ILE00022870,2025-02-01,ITEM0037,LOC006,Purchase Receipt,76
ILE00022871,2025-02-01,ITEM0037,LOC006,Sales Shipment,-53
ILE00022872,2025-02-01,ITEM0038,LOC006,Purchase Receipt,46
ILE00022873,2025-02-01,ITEM0038,LOC006,Sales Shipment,-52
ILE00022874,2025-02-01,ITEM0039,LOC006,Purchase Receipt,92
ILE00022875,2025-02-01,ITEM0039,LOC006,Sales Shipment,-74
ILE00022876,2025-02-01,ITEM0039,LOC006,Adjustment,2
ILE00022877,2025-02-01,ITEM0040,LOC006,Purchase Receipt,69
ILE00022878,2025-02-01,ITEM0040,LOC006,Sales Shipment,-60
ILE00022879,2025-02-01,ITEM0040,LOC006,Adjustment,1
ILE00022880,2025-02-01,ITEM0041,LOC006,Purchase Receipt,49
ILE00022881,2025-02-01,ITEM0041,LOC006,Sales Shipment,-44
ILE00022882,2025-02-01,ITEM0042,LOC006,Purchase Receipt,49
ILE00022883,2025-02-01,ITEM0042,LOC006,Sales Shipment,-71
ILE00022884,2025-02-01,ITEM0043,LOC006,Purchase Receipt,63
ILE00022885,2025-02-01,ITEM0043,LOC006,Sales Shipment,-35
ILE00022886,2025-02-01,ITEM0044,LOC006,Purchase Receipt,77
ILE00022887,2025-02-01,ITEM0044,LOC006,Sales Shipment,-45
ILE00022888,2025-02-01,ITEM0045,LOC006,Purchase Receipt,66
ILE00022889,2025-02-01,ITEM0045,LOC006,Sales Shipment,-72
ILE00022890,2025-02-01,ITEM0045,LOC006,Adjustment,2
ILE00022891,2025-02-01,ITEM0046,LOC006,Purchase Receipt,105
ILE00022892,2025-02-01,ITEM0046,LOC006,Sales Shipment,-52
ILE00022893,2025-02-01,ITEM0047,LOC006,Purchase Receipt,106
ILE00022894,2025-02-01,ITEM0047,LOC006,Sales Shipment,-54
ILE00022895,2025-02-01,ITEM0047,LOC006,Adjustment,2
ILE00022896,2025-02-01,ITEM0048,LOC006,Purchase Receipt,68
ILE00022897,2025-02-01,ITEM0048,LOC006,Sales Shipment,-42
ILE00022898,2025-02-01,ITEM0049,LOC006,Purchase Receipt,67
ILE00022899,2025-02-01,ITEM0049,LOC006,Sales Shipment,-78
ILE00022900,2025-02-01,ITEM0050,LOC006,Purchase Receipt,73
ILE00022901,2025-02-01,ITEM0050,LOC006,Sales Shipment,-40
ILE00022902,2025-02-01,ITEM0050,LOC006,Adjustment,-2
ILE00022903,2025-02-01,ITEM0051,LOC006,Purchase Receipt,84
ILE00022904,2025-02-01,ITEM0051,LOC006,Sales Shipment,-57
ILE00022905,2025-02-01,ITEM0051,LOC006,Adjustment,-1
ILE00022906,2025-02-01,ITEM0052,LOC006,Purchase Receipt,84
ILE00022907,2025-02-01,ITEM0052,LOC006,Sales Shipment,-64
ILE00022908,2025-02-01,ITEM0053,LOC006,Purchase Receipt,70
ILE00022909,2025-02-01,ITEM0053,LOC006,Sales Shipment,-20
ILE00022910,2025-02-01,ITEM0053,LOC006,Adjustment,3
ILE00022911,2025-02-01,ITEM0054,LOC006,Purchase Receipt,77
ILE00022912,2025-02-01,ITEM0054,LOC006,Sales Shipment,-46
ILE00022913,2025-02-01,ITEM0054,LOC006,Adjustment,-2
ILE00022914,2025-02-01,ITEM0055,LOC006,Purchase Receipt,48
ILE00022915,2025-02-01,ITEM0055,LOC006,Sales Shipment,-43
ILE00022916,2025-02-01,ITEM0055,LOC006,Adjustment,-2
ILE00022917,2025-02-01,ITEM0056,LOC006,Purchase Receipt,78
